year,month,day,hour,minute,second,flow_mm_day
1994,3,3,0,0,0,3.055
1994,3,4,0,0,0,4.461
1994,3,5,0,0,0,2.602
1994,3,6,0,0,0,2.98
1994,3,7,0,0,0,2.271
1994,3,8,0,0,0,2.177
1994,3,9,0,0,0,3.342
1994,3,10,0,0,0,1.863
1994,3,11,0,0,0,1.319
1994,3,12,0,0,0,1.978
1994,3,13,0,0,0,2.4
1994,3,14,0,0,0,2.469
1994,3,15,0,0,0,2.658
1994,3,16,0,0,0,1.494
1994,3,17,0,0,0,1.228364
1994,3,18,0,0,0,1.132364
1994,3,19,0,0,0,1.238609
1994,3,20,0,0,0,1.141091
1994,3,21,0,0,0,0.984
1994,3,22,0,0,0,0.931636
1994,3,23,0,0,0,1.807
1994,3,24,0,0,0,6.491
1994,3,25,0,0,0,2.664
1994,3,26,0,0,0,1.94
1994,3,27,0,0,0,1.239
1994,3,28,0,0,0,1.10087
1994,3,29,0,0,0,1.212
1994,3,30,0,0,0,1.092
1994,3,31,0,0,0,1.069091
1994,4,1,0,0,0,2.674
1994,4,2,0,0,0,2.864
1994,4,3,0,0,0,1.395
1994,4,4,0,0,0,1.556
1994,4,5,0,0,0,1.619
1994,4,6,0,0,0,1.788
1994,4,7,0,0,0,1.695
1994,4,8,0,0,0,1.842
1994,4,9,0,0,0,2.433
1994,4,10,0,0,0,1.571
1994,4,11,0,0,0,1.352348
1994,4,12,0,0,0,1.151
1994,4,13,0,0,0,1.52
1994,4,14,0,0,0,1.177
1994,4,15,0,0,0,0.931
1994,4,16,0,0,0,0.821455
1994,4,17,0,0,0,0.753143
1994,4,18,0,0,0,0.7136
1994,4,19,0,0,0,0.696
1994,4,20,0,0,0,0.6744
1994,4,21,0,0,0,0.768
1994,4,22,0,0,0,0.909913
1994,4,23,0,0,0,1.63
1994,4,24,0,0,0,2.543
1994,4,25,0,0,0,1.383
1994,4,26,0,0,0,1.094857
1994,4,27,0,0,0,1.054
1994,4,28,0,0,0,0.846545
1994,4,29,0,0,0,1.601
1994,4,30,0,0,0,1.029
1994,5,1,0,0,0,0.76
1994,5,2,0,0,0,0.673043
1994,5,3,0,0,0,0.634909
1994,5,4,0,0,0,0.609231
1994,5,5,0,0,0,0.6945
1994,5,6,0,0,0,0.992348
1994,5,7,0,0,0,0.954
1994,5,8,0,0,0,0.678261
1994,5,9,0,0,0,0.589565
1994,5,10,0,0,0,0.545143
1994,5,11,0,0,0,0.52
1994,5,12,0,0,0,0.500308
1994,5,13,0,0,0,0.4752
1994,5,14,0,0,0,0.456
1994,5,15,0,0,0,0.471158
1994,5,16,0,0,0,0.647
1994,5,17,0,0,0,0.609
1994,5,18,0,0,0,0.501714
1994,5,19,0,0,0,0.462
1994,5,20,0,0,0,0.459692
1994,5,21,0,0,0,0.456
1994,5,22,0,0,0,0.459429
1994,5,23,0,0,0,1.497
1994,5,24,0,0,0,0.806
1994,5,25,0,0,0,0.59
1994,5,26,0,0,0,0.506087
1994,5,27,0,0,0,0.462667
1994,5,28,0,0,0,0.432
1994,5,29,0,0,0,0.410182
1994,5,30,0,0,0,0.394667
1994,5,31,0,0,0,0.384
1994,6,1,0,0,0,0.36
1994,6,2,0,0,0,0.3744
1994,6,3,0,0,0,0.384
1994,6,4,0,0,0,0.423
1994,6,5,0,0,0,0.618545
1994,6,6,0,0,0,0.475
1994,6,7,0,0,0,0.399273
1994,6,8,0,0,0,0.417
1994,6,9,0,0,0,0.372
1994,6,10,0,0,0,0.346909
1994,6,11,0,0,0,0.336
1994,6,12,0,0,0,0.322667
1994,6,13,0,0,0,0.312
1994,6,14,0,0,0,0.302769
1994,6,15,0,0,0,0.288
1994,6,16,0,0,0,0.288
1994,6,17,0,0,0,0.288
1994,6,18,0,0,0,0.288
1994,6,19,0,0,0,0.288
1994,6,20,0,0,0,0.3296
1994,6,21,0,0,0,0.3564
1994,6,22,0,0,0,0.56
1994,6,23,0,0,0,0.501
1994,6,24,0,0,0,0.354545
1994,6,25,0,0,0,0.332571
1994,6,26,0,0,0,0.344
1994,6,27,0,0,0,0.329
1994,6,28,0,0,0,0.3516
1994,6,29,0,0,0,0.33
1994,6,30,0,0,0,0.276
1994,7,1,0,0,0,0.2592
1994,7,2,0,0,0,0.24
1994,7,3,0,0,0,0.24
1994,7,4,0,0,0,0.24
1994,7,5,0,0,0,0.24
1994,7,6,0,0,0,0.237333
1994,7,7,0,0,0,0.24
1994,7,8,0,0,0,0.24
1994,7,9,0,0,0,0.24
1994,7,10,0,0,0,0.232
1994,7,11,0,0,0,0.216
1994,7,12,0,0,0,0.216
1994,7,13,0,0,0,0.216
1994,7,14,0,0,0,0.216
1994,7,15,0,0,0,0.208
1994,7,16,0,0,0,0.192
1994,7,17,0,0,0,0.192
1994,7,18,0,0,0,0.192
1994,7,19,0,0,0,0.192
1994,7,20,0,0,0,0.192
1994,7,21,0,0,0,0.192
1994,7,22,0,0,0,0.192
1994,7,23,0,0,0,0.192
1994,7,24,0,0,0,0.212
1994,7,25,0,0,0,0.282286
1994,7,26,0,0,0,0.248727
1994,7,27,0,0,0,0.2355
1994,7,28,0,0,0,0.248471
1994,7,29,0,0,0,0.220364
1994,7,30,0,0,0,0.204
1994,7,31,0,0,0,0.242824
1994,8,1,0,0,0,0.282783
1994,8,2,0,0,0,0.255158
1994,8,3,0,0,0,0.2176
1994,8,4,0,0,0,0.221143
1994,8,5,0,0,0,0.335
1994,8,6,0,0,0,0.308
1994,8,7,0,0,0,0.243692
1994,8,8,0,0,0,0.2256
1994,8,9,0,0,0,0.216
1994,8,10,0,0,0,0.195692
1994,8,11,0,0,0,0.201231
1994,8,12,0,0,0,0.216
1994,8,13,0,0,0,0.195
1994,8,14,0,0,0,0.192
1994,8,15,0,0,0,0.192
1994,8,16,0,0,0,0.185143
1994,8,17,0,0,0,0.202909
1994,8,18,0,0,0,0.249333
1994,8,19,0,0,0,0.428
1994,8,20,0,0,0,0.284
1994,8,21,0,0,0,0.235765
1994,8,22,0,0,0,0.216
1994,8,23,0,0,0,0.196364
1994,8,24,0,0,0,0.224
1994,8,25,0,0,0,0.531273
1994,8,26,0,0,0,0.988
1994,8,27,0,0,0,0.429
1994,8,28,0,0,0,0.3636
1994,8,29,0,0,0,0.317
1994,8,30,0,0,0,0.276
1994,8,31,0,0,0,0.253895
1994,9,1,0,0,0,0.361
1994,9,2,0,0,0,0.857
1994,9,3,0,0,0,0.416
1994,9,4,0,0,0,0.312
1994,9,5,0,0,0,0.288
1994,9,6,0,0,0,0.336
1994,9,7,0,0,0,0.315429
1994,9,8,0,0,0,0.406957
1994,9,9,0,0,0,0.378545
1994,9,10,0,0,0,0.486857
1994,9,11,0,0,0,1.08
1994,9,12,0,0,0,1.306
1994,9,13,0,0,0,2.024
1994,9,14,0,0,0,1.362783
1994,9,15,0,0,0,1.6
1994,9,16,0,0,0,2.312
1994,9,17,0,0,0,1.028
1994,9,18,0,0,0,0.635
1994,9,19,0,0,0,0.516522
1994,9,20,0,0,0,0.475765
1994,9,21,0,0,0,0.569333
1994,9,22,0,0,0,0.8
1994,9,23,0,0,0,0.531
1994,9,24,0,0,0,0.426
1994,9,25,0,0,0,0.665739
1994,9,26,0,0,0,2.004
1994,9,27,0,0,0,0.907
1994,9,28,0,0,0,0.617
1994,9,29,0,0,0,0.5
1994,9,30,0,0,0,0.432
1994,10,1,0,0,0,0.394
1994,10,2,0,0,0,0.435
1994,10,3,0,0,0,1.338
1994,10,4,0,0,0,1.901
1994,10,5,0,0,0,0.885
1994,10,6,0,0,0,0.672
1994,10,7,0,0,0,0.545739
1994,10,8,0,0,0,0.4764
1994,10,9,0,0,0,0.457263
1994,10,10,0,0,0,0.421333
1994,10,11,0,0,0,0.392
1994,10,12,0,0,0,0.3645
1994,10,13,0,0,0,0.346909
1994,10,14,0,0,0,0.336
1994,10,15,0,0,0,0.322667
1994,10,16,0,0,0,0.312
1994,10,17,0,0,0,0.322286
1994,10,18,0,0,0,0.325333
1994,10,19,0,0,0,0.312
1994,10,20,0,0,0,0.429
1994,10,21,0,0,0,1.155
1994,10,22,0,0,0,0.981
1994,10,23,0,0,0,2.642
1994,10,24,0,0,0,3.444
1994,10,25,0,0,0,1.41913
1994,10,26,0,0,0,1.323
1994,10,27,0,0,0,1.208
1994,10,28,0,0,0,0.909
1994,10,29,0,0,0,0.754909
1994,10,30,0,0,0,0.702
1994,10,31,0,0,0,0.926182
1994,11,1,0,0,0,1.928
1994,11,2,0,0,0,1.13
1994,11,3,0,0,0,0.7884
1994,11,4,0,0,0,1.348
1994,11,5,0,0,0,1.982
1994,11,6,0,0,0,3.42
1994,11,7,0,0,0,1.749
1994,11,8,0,0,0,1.146
1994,11,9,0,0,0,0.980727
1994,11,10,0,0,0,1.586
1994,11,11,0,0,0,1.407
1994,11,12,0,0,0,1.243826
1994,11,13,0,0,0,3.009
1994,11,14,0,0,0,5.018
1994,11,15,0,0,0,5.158
1994,11,16,0,0,0,3.455
1994,11,17,0,0,0,2.01
1994,11,18,0,0,0,1.856
1994,11,19,0,0,0,2.575
1994,11,20,0,0,0,3.927
1994,11,21,0,0,0,3.371
1994,11,22,0,0,0,1.911
1994,11,23,0,0,0,1.387
1994,11,24,0,0,0,1.18
1994,11,25,0,0,0,1.082
1994,11,26,0,0,0,0.956727
1994,11,27,0,0,0,0.876571
1994,11,28,0,0,0,0.800348
1994,11,29,0,0,0,0.744
1994,11,30,0,0,0,0.701053
1994,12,1,0,0,0,0.660632
1994,12,2,0,0,0,0.632571
1994,12,3,0,0,0,0.6372
1994,12,4,0,0,0,1.556
1994,12,5,0,0,0,4.207
1994,12,6,0,0,0,3.666
1994,12,7,0,0,0,3.151
1994,12,8,0,0,0,4.216
1994,12,9,0,0,0,4.807
1994,12,10,0,0,0,2.479
1994,12,11,0,0,0,3.823
1994,12,12,0,0,0,4.905
1994,12,13,0,0,0,3.825
1994,12,14,0,0,0,4.127
1994,12,15,0,0,0,2.7
1994,12,16,0,0,0,1.984
1994,12,17,0,0,0,1.786
1994,12,18,0,0,0,2.729739
1994,12,19,0,0,0,2.998
1994,12,20,0,0,0,2.335
1994,12,21,0,0,0,1.567
1994,12,22,0,0,0,1.254
1994,12,23,0,0,0,1.070182
1994,12,24,0,0,0,0.987
1994,12,25,0,0,0,1.148727
1994,12,26,0,0,0,1.329
1994,12,27,0,0,0,3.31
1994,12,28,0,0,0,3.94
1994,12,29,0,0,0,8.106
1994,12,30,0,0,0,7.976
1994,12,31,0,0,0,6.27
1995,1,1,0,0,0,4.494
1995,1,2,0,0,0,2.621
1995,1,3,0,0,0,1.744
1995,1,4,0,0,0,1.412
1995,1,5,0,0,0,1.489
1995,1,6,0,0,0,4.076
1995,1,7,0,0,0,2.508
1995,1,8,0,0,0,1.954
1995,1,9,0,0,0,2.16
1995,1,10,0,0,0,1.854
1995,1,11,0,0,0,3.401
1995,1,12,0,0,0,2.462
1995,1,13,0,0,0,1.517
1995,1,14,0,0,0,1.383
1995,1,15,0,0,0,1.555
1995,1,16,0,0,0,1.522
1995,1,17,0,0,0,1.596522
1995,1,18,0,0,0,3.497
1995,1,19,0,0,0,2.664
1995,1,20,0,0,0,2.75
1995,1,21,0,0,0,2.802
1995,1,22,0,0,0,5.341
1995,1,23,0,0,0,4.202
1995,1,24,0,0,0,3.821
1995,1,25,0,0,0,2.751
1995,1,26,0,0,0,2.891
1995,1,27,0,0,0,3.404
1995,1,28,0,0,0,3.131
1995,1,29,0,0,0,7.54
1995,1,30,0,0,0,6.631
1995,1,31,0,0,0,4.956
1995,2,1,0,0,0,10.168
1995,2,2,0,0,0,9.761
1995,2,3,0,0,0,6.353
1995,2,4,0,0,0,5.009
1995,2,5,0,0,0,3.226
1995,2,6,0,0,0,2.387
1995,2,7,0,0,0,2.064
1995,2,8,0,0,0,1.978435
1995,2,9,0,0,0,1.899
1995,2,10,0,0,0,1.72487
1995,2,11,0,0,0,2.478
1995,2,12,0,0,0,6.516
1995,2,13,0,0,0,5.613
1995,2,14,0,0,0,4.439
1995,2,15,0,0,0,3.829333
1995,2,16,0,0,0,#NUM!
1995,2,17,0,0,0,4.6584
1995,2,18,0,0,0,3.44
1995,2,19,0,0,0,3.926
1995,2,20,0,0,0,3.767
1995,2,21,0,0,0,3.886
1995,2,22,0,0,0,3.386
1995,2,23,0,0,0,8.074
1995,2,24,0,0,0,6.033
1995,2,25,0,0,0,3.147
1995,2,26,0,0,0,2.299
1995,2,27,0,0,0,1.811
1995,2,28,0,0,0,2.285
1995,3,1,0,0,0,3.902
1995,3,2,0,0,0,3.281
1995,3,3,0,0,0,1.922
1995,3,4,0,0,0,1.540364
1995,3,5,0,0,0,1.450286
1995,3,6,0,0,0,2.173
1995,3,7,0,0,0,1.699
1995,3,8,0,0,0,1.49113
1995,3,9,0,0,0,1.3848
1995,3,10,0,0,0,1.423304
1995,3,11,0,0,0,2.387
1995,3,12,0,0,0,3.162
1995,3,13,0,0,0,1.815273
1995,3,14,0,0,0,1.537
1995,3,15,0,0,0,1.507826
1995,3,16,0,0,0,1.231
1995,3,17,0,0,0,1.408364
1995,3,18,0,0,0,2.284
1995,3,19,0,0,0,2.215
1995,3,20,0,0,0,1.57
1995,3,21,0,0,0,1.203
1995,3,22,0,0,0,1.062545
1995,3,23,0,0,0,1.116522
1995,3,24,0,0,0,1.167652
1995,3,25,0,0,0,1.369
1995,3,26,0,0,0,1.515
1995,3,27,0,0,0,2.3
1995,3,28,0,0,0,1.748
1995,3,29,0,0,0,1.291636
1995,3,30,0,0,0,1.307
1995,3,31,0,0,0,2.302
1995,4,1,0,0,0,1.771
1995,4,2,0,0,0,1.308
1995,4,3,0,0,0,1.089
1995,4,4,0,0,0,0.963
1995,4,5,0,0,0,0.8816
1995,4,6,0,0,0,0.818286
1995,4,7,0,0,0,0.770667
1995,4,8,0,0,0,0.714667
1995,4,9,0,0,0,0.677143
1995,4,10,0,0,0,0.6608
1995,4,11,0,0,0,0.636
1995,4,12,0,0,0,0.604235
1995,4,13,0,0,0,0.572308
1995,4,14,0,0,0,0.552
1995,4,15,0,0,0,0.548308
1995,4,16,0,0,0,0.5328
1995,4,17,0,0,0,0.528
1995,4,18,0,0,0,0.553333
1995,4,19,0,0,0,0.5688
1995,4,20,0,0,0,0.552
1995,4,21,0,0,0,0.559579
1995,4,22,0,0,0,0.522
1995,4,23,0,0,0,0.839
1995,4,24,0,0,0,1.151
1995,4,25,0,0,0,0.899478
1995,4,26,0,0,0,0.72
1995,4,27,0,0,0,0.598957
1995,4,28,0,0,0,0.545455
1995,4,29,0,0,0,0.512
1995,4,30,0,0,0,0.4872
1995,5,1,0,0,0,0.48
1995,5,2,0,0,0,0.458182
1995,5,3,0,0,0,0.453333
1995,5,4,0,0,0,0.432
1995,5,5,0,0,0,0.432
1995,5,6,0,0,0,0.42
1995,5,7,0,0,0,0.432
1995,5,8,0,0,0,0.421091
1995,5,9,0,0,0,0.408
1995,5,10,0,0,0,0.408
1995,5,11,0,0,0,0.408
1995,5,12,0,0,0,0.408
1995,5,13,0,0,0,0.399429
1995,5,14,0,0,0,0.384
1995,5,15,0,0,0,0.384
1995,5,16,0,0,0,0.384
1995,5,17,0,0,0,0.441
1995,5,18,0,0,0,0.5052
1995,5,19,0,0,0,0.477176
1995,5,20,0,0,0,0.4845
1995,5,21,0,0,0,0.432
1995,5,22,0,0,0,0.3912
1995,5,23,0,0,0,0.381
1995,5,24,0,0,0,0.368
1995,5,25,0,0,0,0.504
1995,5,26,0,0,0,0.625091
1995,5,27,0,0,0,0.485455
1995,5,28,0,0,0,0.454737
1995,5,29,0,0,0,0.608348
1995,5,30,0,0,0,0.541
1995,5,31,0,0,0,0.474667
1995,6,1,0,0,0,0.422182
1995,6,2,0,0,0,0.393143
1995,6,3,0,0,0,0.3792
1995,6,4,0,0,0,0.392842
1995,6,5,0,0,0,0.397714
1995,6,6,0,0,0,0.375
1995,6,7,0,0,0,0.352
1995,6,8,0,0,0,0.357
1995,6,9,0,0,0,0.336
1995,6,10,0,0,0,0.316
1995,6,11,0,0,0,0.324
1995,6,12,0,0,0,0.336
1995,6,13,0,0,0,0.315429
1995,6,14,0,0,0,0.310588
1995,6,15,0,0,0,0.288
1995,6,16,0,0,0,0.288
1995,6,17,0,0,0,0.288
1995,6,18,0,0,0,0.2944
1995,6,19,0,0,0,0.288
1995,6,20,0,0,0,0.282
1995,6,21,0,0,0,0.300706
1995,6,22,0,0,0,0.334957
1995,6,23,0,0,0,0.289043
1995,6,24,0,0,0,0.264
1995,6,25,0,0,0,0.264
1995,6,26,0,0,0,0.264
1995,6,27,0,0,0,0.251294
1995,6,28,0,0,0,0.24
1995,6,29,0,0,0,0.224
1995,6,30,0,0,0,0.216
1995,7,1,0,0,0,0.216
1995,7,2,0,0,0,0.216
1995,7,3,0,0,0,0.216
1995,7,4,0,0,0,0.216
1995,7,5,0,0,0,0.216
1995,7,6,0,0,0,0.2256
1995,7,7,0,0,0,0.229714
1995,7,8,0,0,0,0.216
1995,7,9,0,0,0,0.266087
1995,7,10,0,0,0,0.246316
1995,7,11,0,0,0,0.2192
